Source URL: https://raw.githubusercontent.com/liquidslr/interview-company-wise-problems/main/Google/3.%20Six%20Months.csv
Title: 3.%20Six%20Months.csv
Difficulty,Title,Frequency,Acceptance Rate,Link,Topics,Links
MEDIUM,Factorial Trailing Zeroes,17.7,0.0046903700311073234,https://leetcode.com/problems/factorial-trailing-zeroes,Math,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/factorial-trailing-zeroes""}]"
MEDIUM,Minimum Cost to Convert String I,17.7,0.006316332499791078,https://leetcode.com/problems/minimum-cost-to-convert-string-i,"Array, String, Graph Theory, Shortest Path","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-cost-to-convert-string-i""}]"
MEDIUM,Maximum Sum of Distinct Subarrays With Length K,17.7,0.00431501272804734,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,"Array, Hash Table, Sliding Window","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k""}]"
HARD,Trionic Array II,17.7,0.004733336283969196,https://leetcode.com/problems/trionic-array-ii,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/trionic-array-ii""}]"
MEDIUM,Sort Transformed Array,17.7,0.005818950968700074,https://leetcode.com/problems/sort-transformed-array,"Array, Math, Two Pointers, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/sort-transformed-array""}]"
MEDIUM,Minimum Add to Make Parentheses Valid,17.7,0.007436285471830789,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,"String, Stack, Greedy","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-add-to-make-parentheses-valid""}]"
MEDIUM,Remove Duplicates from Sorted List II,17.7,0.005199346663286384,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,"Linked List, Two Pointers","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii""}]"
HARD,Count of Smaller Numbers After Self,17.7,0.004373552449599114,https://leetcode.com/problems/count-of-smaller-numbers-after-self,"Array, Binary Search, Divide and Conquer, Binary Indexed Tree, Segment Tree, Merge Sort, Ordered Set","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/count-of-smaller-numbers-after-self""}]"
MEDIUM,Longest Balanced Substring II,17.7,0.004187834744538525,https://leetcode.com/problems/longest-balanced-substring-ii,"Hash Table, String, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/longest-balanced-substring-ii""}]"
HARD,Find in Mountain Array,17.7,0.004178109046840161,https://leetcode.com/problems/find-in-mountain-array,"Array, Binary Search, Interactive","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/find-in-mountain-array""}]"
HARD,Maximize Cyclic Partition Score,17.7,0.0013986552171095267,https://leetcode.com/problems/maximize-cyclic-partition-score,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximize-cyclic-partition-score""}]"
MEDIUM,Number of Steps to Reduce a Number in Binary Representation to One,17.7,0.006374184174282618,https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one,"String, Bit Manipulation, Simulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one""}]"
HARD,Number of Islands II,17.7,0.004065304164521254,https://leetcode.com/problems/number-of-islands-ii,"Array, Hash Table, Union-Find","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/number-of-islands-ii""}]"
MEDIUM,Concatenation of Consecutive Binary Numbers,17.7,0.006664849873054422,https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers,"Math, Bit Manipulation, Simulation","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/concatenation-of-consecutive-binary-numbers""}]"
MEDIUM,Partitioning Into Minimum Number Of Deci-Binary Numbers,17.7,0.00904645658350542,https://leetcode.com/problems/partitioning-into-minimum-number-of-deci-binary-numbers,"String, Greedy","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/partitioning-into-minimum-number-of-deci-binary-numbers""}]"
MEDIUM,Invalid Transactions,17.7,0.003235064503626599,https://leetcode.com/problems/invalid-transactions,"Array, Hash Table, String, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/invalid-transactions""}]"
MEDIUM,Car Fleet,17.7,0.005526912094390109,https://leetcode.com/problems/car-fleet,"Array, Stack, Sorting, Monotonic Stack","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/car-fleet""}]"
MEDIUM,Convert Object to JSON String,17.7,0.0078078559195624555,https://leetcode.com/problems/convert-object-to-json-string,,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/convert-object-to-json-string""}]"
MEDIUM,Sum of Beauty of All Substrings,17.7,0.0074249059008328145,https://leetcode.com/problems/sum-of-beauty-of-all-substrings,"Hash Table, String, Counting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/sum-of-beauty-of-all-substrings""}]"
HARD,Maximize Spanning Tree Stability with Upgrades,17.7,0.006621494800855888,https://leetcode.com/problems/maximize-spanning-tree-stability-with-upgrades,"Binary Search, Greedy, Union-Find, Graph Theory, Minimum Spanning Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximize-spanning-tree-stability-with-upgrades""}]"
MEDIUM,Get Biggest Three Rhombus Sums in a Grid,17.7,0.007133881334091037,https://leetcode.com/problems/get-biggest-three-rhombus-sums-in-a-grid,"Array, Math, Sorting, Heap (Priority Queue), Matrix, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/get-biggest-three-rhombus-sums-in-a-grid""}]"
MEDIUM,Minimum Operations to Reduce X to Zero,17.7,0.004064876230853392,https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero,"Array, Hash Table, Binary Search, Sliding Window, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-operations-to-reduce-x-to-zero""}]"
MEDIUM,Minimum Absolute Difference in Sliding Submatrix,17.7,0.007875541636633279,https://leetcode.com/problems/minimum-absolute-difference-in-sliding-submatrix,"Array, Sorting, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-absolute-difference-in-sliding-submatrix""}]"
MEDIUM,Equal Sum Grid Partition I,17.7,0.005288361449199053,https://leetcode.com/problems/equal-sum-grid-partition-i,"Array, Matrix, Enumeration, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/equal-sum-grid-partition-i""}]"
HARD,Equal Sum Grid Partition II,17.7,0.003942869943823452,https://leetcode.com/problems/equal-sum-grid-partition-ii,"Array, Hash Table, Matrix, Enumeration, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/equal-sum-grid-partition-ii""}]"
MEDIUM,Delete Nodes And Return Forest,17.7,0.007247370619142367,https://leetcode.com/problems/delete-nodes-and-return-forest,"Array, Hash Table, Tree, Depth-First Search, Binary Tree","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/delete-nodes-and-return-forest""}]"
MEDIUM,Check if Strings Can be Made Equal With Operations II,17.7,0.007406617365737077,https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii,"Hash Table, String, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/check-if-strings-can-be-made-equal-with-operations-ii""}]"
MEDIUM,Minimum Path Sum,17.7,0.0068413296164418465,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-path-sum""}]"
MEDIUM,Minimum Operations to Transform Array into Alternating Prime,17.7,0.0053196656236865454,https://leetcode.com/problems/minimum-operations-to-transform-array-into-alternating-prime,"Array, Math, Two Pointers, Binary Search, Sorting, Number Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-operations-to-transform-array-into-alternating-prime""}]"
HARD,Minimum Deletions to Make Array Divisible,17.7,0.006147188300544682,https://leetcode.com/problems/minimum-deletions-to-make-array-divisible,"Array, Math, Sorting, Heap (Priority Queue), Number Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-deletions-to-make-array-divisible""}]"
HARD,Minimum Distance to Type a Word Using Two Fingers,17.7,0.007230389717486812,https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers,"String, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-distance-to-type-a-word-using-two-fingers""}]"
MEDIUM,Inverse Coin Change,17.7,0.005237504593899302,https://leetcode.com/problems/inverse-coin-change,"Array, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/inverse-coin-change""}]"
MEDIUM,Decode Ways,17.7,0.0038134721001943784,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/decode-ways""}]"
MEDIUM,Words Within Two Edits of Dictionary,17.7,0.007347160534878749,https://leetcode.com/problems/words-within-two-edits-of-dictionary,"Array, String, Trie","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/words-within-two-edits-of-dictionary""}]"
MEDIUM,Transpose File,17.7,0.003223588438979577,https://leetcode.com/problems/transpose-file,Shell,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/transpose-file""}]"
HARD,Maximize the Distance Between Points on a Square,17.7,0.005112093493109424,https://leetcode.com/problems/maximize-the-distance-between-points-on-a-square,"Array, Math, Binary Search, Geometry, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximize-the-distance-between-points-on-a-square""}]"
MEDIUM,Product Sales Analysis III,17.7,0.004615212519144759,https://leetcode.com/problems/product-sales-analysis-iii,Database,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/product-sales-analysis-iii""}]"
MEDIUM,Detect Cycles in 2D Grid,17.7,0.006337408356387631,https://leetcode.com/problems/detect-cycles-in-2d-grid,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/detect-cycles-in-2d-grid""}]"
HARD,Remove Boxes,17.7,0.00494783973769072,https://leetcode.com/problems/remove-boxes,"Array, Dynamic Programming, Memoization","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/remove-boxes""}]"
MEDIUM,Restaurant Growth,17.7,0.005899879067290103,https://leetcode.com/problems/restaurant-growth,Database,"[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/restaurant-growth""}]"
MEDIUM,Rotated Digits,17.7,0.006403846264442182,https://leetcode.com/problems/rotated-digits,"Math, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/rotated-digits""}]"
HARD,Cherry Pickup,17.7,0.003973787409700723,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/cherry-pickup""}]"
MEDIUM,Rotating the Box,17.7,0.008248685222205137,https://leetcode.com/problems/rotating-the-box,"Array, Two Pointers, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/rotating-the-box""}]"
MEDIUM,Minimum Jumps to Reach End via Prime Teleportation,17.7,0.004460660277739037,https://leetcode.com/problems/minimum-jumps-to-reach-end-via-prime-teleportation,"Array, Hash Table, Math, Breadth-First Search, Number Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-jumps-to-reach-end-via-prime-teleportation""}]"
MEDIUM,Corporate Flight Bookings,17.7,0.006767761100120394,https://leetcode.com/problems/corporate-flight-bookings,"Array, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/corporate-flight-bookings""}]"
MEDIUM,Minimum Moves to Make Array Complementary,17.7,0.006491351138638425,https://leetcode.com/problems/minimum-moves-to-make-array-complementary,"Array, Hash Table, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/minimum-moves-to-make-array-complementary""}]"
MEDIUM,H-Index,17.7,0.004155501452330527,https://leetcode.com/problems/h-index,"Array, Sorting, Counting Sort","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/h-index""}]"
MEDIUM,Longest Palindromic Subsequence,17.7,0.0065593958916371885,https://leetcode.com/problems/longest-palindromic-subsequence,"String, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/longest-palindromic-subsequence""}]"
MEDIUM,Maximum XOR of Two Numbers in an Array,17.7,0.005357216635210381,https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array,"Array, Hash Table, Bit Manipulation, Trie","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array""}]"
MEDIUM,K-diff Pairs in an Array,17.7,0.004604651261197599,https://leetcode.com/problems/k-diff-pairs-in-an-array,"Array, Hash Table, Two Pointers, Binary Search, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/k-diff-pairs-in-an-array""}]"
HARD,Jump Game V,17.7,0.0075812195364567785,https://leetcode.com/problems/jump-game-v,"Array, Dynamic Programming, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/jump-game-v""}]"
MEDIUM,Maximum Points You Can Obtain from Cards,17.7,0.00578907548539092,https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards,"Array, Sliding Window, Prefix Sum","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-points-you-can-obtain-from-cards""}]"
MEDIUM,Max Area of Island,17.7,0.007406424394885547,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/max-area-of-island""}]"
HARD,Palindrome Partitioning II,17.7,0.003729312652824951,https://leetcode.com/problems/palindrome-partitioning-ii,"String, Dynamic Programming","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/palindrome-partitioning-ii""}]"
MEDIUM,Maximum Sum Circular Subarray,17.7,0.005053380246409619,https://leetcode.com/problems/maximum-sum-circular-subarray,"Array, Divide and Conquer, Dynamic Programming, Queue, Monotonic Queue","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/maximum-sum-circular-subarray""}]"
MEDIUM,Prime Palindrome,17.7,0.002828589905868437,https://leetcode.com/problems/prime-palindrome,"Math, Number Theory","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/prime-palindrome""}]"
MEDIUM,Boats to Save People,17.7,0.006195510877992386,https://leetcode.com/problems/boats-to-save-people,"Array, Two Pointers, Greedy, Sorting","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/boats-to-save-people""}]"
HARD,Expression Add Operators,12.1,0.004335429258181945,https://leetcode.com/problems/expression-add-operators,"Math, String, Backtracking","[{""provider"":""leetcode"",""url"":""https://leetcode.com/problems/expression-add-operators""}]"
